ticket_id,title,title_clean,description,description_clean,category,component,issue_type,severity,status,resolution,resolution_clean,error_codes,quality_score,embedding_text,source,unified_id
ITS-00338,[Hardware] Keyboard - not turning on,[Hardware] Keyboard - not turning on,Issue with Keyboard: not turning on. This is affecting my work. Running on Ubuntu 22.04.,Issue with Keyboard: not turning on. This is affecting my work. Running on Ubuntu 22.04.,Hardware,Keyboard,Question,Medium,Resolved,Updated BIOS firmware. Verified with user that issue is fixed.,Updated BIOS firmware. Verified with user that issue is fixed.,[],1.0,"Title: [Hardware] Keyboard - not turning on
Description: Issue with Keyboard: not turning on. This is affecting my work. Running on Ubuntu 22.04.
Category: Hardware
Component: Keyboard
Severity: Medium",synthetic,U-000337
ITS-00339,[Account] MFA - cannot access shared mailbox,[Account] MFA - cannot access shared mailbox,"Hi, I need help. MFA keeps cannot access shared mailbox. Started yesterday. I'm on Windows 11.","Hi, I need help. MFA keeps cannot access shared mailbox. Started yesterday. I'm on Windows 11.",Account,MFA,Service Request,Low,In Progress,,,[],1.0,"Title: [Account] MFA - cannot access shared mailbox
Description: Hi, I need help. MFA keeps cannot access shared mailbox. Started yesterday. I'm on Windows 11.
Category: Account
Component: MFA
Severity: Low",synthetic,U-000338
ITS-00340,[Incident] Email Server - memory exhaustion on app server,[Incident] Email Server - memory exhaustion on app server,Issue with Email Server: memory exhaustion on app server. This is affecting my work. Running on Windows 11.,Issue with Email Server: memory exhaustion on app server. This is affecting my work. Running on Windows 11.,Incident,Email Server,Incident,High,Resolved,Applied emergency patch. Verified with user that issue is fixed.,Applied emergency patch. Verified with user that issue is fixed.,[],1.0,"Title: [Incident] Email Server - memory exhaustion on app server
Description: Issue with Email Server: memory exhaustion on app server. This is affecting my work. Running on Windows 11.
Category: Incident
Component: Email Server
Severity: High",synthetic,U-000339
ITS-00341,Monitor problem: keyboard keys stuck,Monitor problem: keyboard keys stuck,Urgent: Monitor - keyboard keys stuck. Multiple users reporting similar issues. Environment is Windows 10.,Urgent: Monitor - keyboard keys stuck. Multiple users reporting similar issues. Environment is Windows 10.,Hardware,Monitor,Service Request,Low,Open,,,[],1.0,"Title: Monitor problem: keyboard keys stuck
Description: Urgent: Monitor - keyboard keys stuck. Multiple users reporting similar issues. Environment is Windows 10.
Category: Hardware
Component: Monitor
Severity: Low",synthetic,U-000340
ITS-00342,[Software] SAP - plugin not working,[Software] SAP - plugin not working,"Hi, I need help. SAP keeps plugin not working. Started yesterday. I'm on macOS 14.","Hi, I need help. SAP keeps plugin not working. Started yesterday. I'm on macOS 14.",Software,SAP,Bug,High,Open,,,[],1.0,"Title: [Software] SAP - plugin not working
Description: Hi, I need help. SAP keeps plugin not working. Started yesterday. I'm on macOS 14.
Category: Software
Component: SAP
Severity: High",synthetic,U-000341
ITS-00343,VPN problem: network drive not mapping,VPN problem: network drive not mapping,My VPN is network drive not mapping. I've been experiencing this since this morning. Environment: Ubuntu 22.04.,My VPN is network drive not mapping. I've been experiencing this since this morning. Environment: Ubuntu 22.04.,Network,VPN,Service Request,Low,Open,,,[],1.0,"Title: VPN problem: network drive not mapping
Description: My VPN is network drive not mapping. I've been experiencing this since this morning. Environment: Ubuntu 22.04.
Category: Network
Component: VPN
Severity: Low",synthetic,U-000342
ITS-00344,WiFi intermittent disconnections,WiFi intermittent disconnections,"Hi, I need help. WiFi keeps intermittent disconnections. Started yesterday. I'm on Windows 11.","Hi, I need help. WiFi keeps intermittent disconnections. Started yesterday. I'm on Windows 11.",Network,WiFi,Question,Medium,Resolved,Assigned static IP. Verified with user that issue is fixed.,Assigned static IP. Verified with user that issue is fixed.,[],1.0,"Title: WiFi intermittent disconnections
Description: Hi, I need help. WiFi keeps intermittent disconnections. Started yesterday. I'm on Windows 11.
Category: Network
Component: WiFi
Severity: Medium",synthetic,U-000343
ITS-00345,[Account] Password - email forwarding setup,[Account] Password - email forwarding setup,The Password has been email forwarding setup for the past few hours. OS: Windows 10. Please help.,The Password has been email forwarding setup for the past few hours. OS: Windows 10. Please help.,Account,Password,Question,Medium,Open,,,[],1.0,"Title: [Account] Password - email forwarding setup
Description: The Password has been email forwarding setup for the past few hours. OS: Windows 10. Please help.
Category: Account
Component: Password
Severity: Medium",synthetic,U-000344
ITS-00346,Web App backup job failed overnight,Web App backup job failed overnight,My Web App is backup job failed overnight. I've been experiencing this since this morning. Environment: macOS 14.,My Web App is backup job failed overnight. I've been experiencing this since this morning. Environment: macOS 14.,Incident,Web App,Incident,Medium,In Progress,,,[],1.0,"Title: Web App backup job failed overnight
Description: My Web App is backup job failed overnight. I've been experiencing this since this morning. Environment: macOS 14.
Category: Incident
Component: Web App
Severity: Medium",synthetic,U-000345
ITS-00347,Office 365 problem: update failed,Office 365 problem: update failed,"Hi, I need help. Office 365 keeps update failed. Started yesterday. I'm on Windows 10.","Hi, I need help. Office 365 keeps update failed. Started yesterday. I'm on Windows 10.",Software,Office 365,Service Request,Medium,Closed,Renewed license through admin portal. Verified with user that issue is fixed.,Renewed license through admin portal. Verified with user that issue is fixed.,"[""365""]",1.0,"Title: Office 365 problem: update failed
Description: Hi, I need help. Office 365 keeps update failed. Started yesterday. I'm on Windows 10.
Category: Software
Component: Office 365
Severity: Medium",synthetic,U-000346
ITS-00348,Password SSO login loop,Password SSO login loop,Issue with Password: SSO login loop. This is affecting my work. Running on Ubuntu 22.04.,Issue with Password: SSO login loop. This is affecting my work. Running on Ubuntu 22.04.,Account,Password,Service Request,Medium,Open,,,[],1.0,"Title: Password SSO login loop
Description: Issue with Password: SSO login loop. This is affecting my work. Running on Ubuntu 22.04.
Category: Account
Component: Password
Severity: Medium",synthetic,U-000347
ITS-00349,[Incident] Web App - disk space critical on production server,[Incident] Web App - disk space critical on production server,My Web App is disk space critical on production server. I've been experiencing this since this morning. Environment: Chrome OS.,My Web App is disk space critical on production server. I've been experiencing this since this morning. Environment: Chrome OS.,Incident,Web App,Incident,Medium,Open,,,[],1.0,"Title: [Incident] Web App - disk space critical on production server
Description: My Web App is disk space critical on production server. I've been experiencing this since this morning. Environment: Chrome OS.
Category: Incident
Component: Web App
Severity: Medium",synthetic,U-000348
ITS-00350,Docking Station problem: blue screen of death,Docking Station problem: blue screen of death,Urgent: Docking Station - blue screen of death. Multiple users reporting similar issues. Environment is macOS 14.,Urgent: Docking Station - blue screen of death. Multiple users reporting similar issues. Environment is macOS 14.,Hardware,Docking Station,Service Request,Medium,Resolved,Replaced faulty component. Verified with user that issue is fixed.,Replaced faulty component. Verified with user that issue is fixed.,[],1.0,"Title: Docking Station problem: blue screen of death
Description: Urgent: Docking Station - blue screen of death. Multiple users reporting similar issues. Environment is macOS 14.
Category: Hardware
Component: Docking Station
Severity: Medium",synthetic,U-000349
ITS-00351,[Hardware] Keyboard - screen flickering,[Hardware] Keyboard - screen flickering,"Hi, I need help. Keyboard keeps screen flickering. Started yesterday. I'm on Chrome OS.","Hi, I need help. Keyboard keeps screen flickering. Started yesterday. I'm on Chrome OS.",Hardware,Keyboard,Question,Low,Open,,,[],1.0,"Title: [Hardware] Keyboard - screen flickering
Description: Hi, I need help. Keyboard keeps screen flickering. Started yesterday. I'm on Chrome OS.
Category: Hardware
Component: Keyboard
Severity: Low",synthetic,U-000350
ITS-00352,WiFi cannot connect to WiFi,WiFi cannot connect to WiFi,The WiFi has been cannot connect to WiFi for the past few hours. OS: Ubuntu 22.04. Please help.,The WiFi has been cannot connect to WiFi for the past few hours. OS: Ubuntu 22.04. Please help.,Network,WiFi,Bug,Low,In Progress,,,[],1.0,"Title: WiFi cannot connect to WiFi
Description: The WiFi has been cannot connect to WiFi for the past few hours. OS: Ubuntu 22.04. Please help.
Category: Network
Component: WiFi
Severity: Low",synthetic,U-000351
ITS-00353,WiFi problem: cannot reach specific websites,WiFi problem: cannot reach specific websites,Urgent: WiFi - cannot reach specific websites. Multiple users reporting similar issues. Environment is Windows 11.,Urgent: WiFi - cannot reach specific websites. Multiple users reporting similar issues. Environment is Windows 11.,Network,WiFi,Bug,Low,Resolved,Reconfigured proxy settings. Verified with user that issue is fixed.,Reconfigured proxy settings. Verified with user that issue is fixed.,[],1.0,"Title: WiFi problem: cannot reach specific websites
Description: Urgent: WiFi - cannot reach specific websites. Multiple users reporting similar issues. Environment is Windows 11.
Category: Network
Component: WiFi
Severity: Low",synthetic,U-000352
ITS-00354,Keyboard cracked screen,Keyboard cracked screen,My Keyboard is cracked screen. I've been experiencing this since this morning. Environment: macOS 14.,My Keyboard is cracked screen. I've been experiencing this since this morning. Environment: macOS 14.,Hardware,Keyboard,Service Request,Low,Resolved,Updated BIOS firmware. Verified with user that issue is fixed.,Updated BIOS firmware. Verified with user that issue is fixed.,[],1.0,"Title: Keyboard cracked screen
Description: My Keyboard is cracked screen. I've been experiencing this since this morning. Environment: macOS 14.
Category: Hardware
Component: Keyboard
Severity: Low",synthetic,U-000353
